region_cd,region_nm,research_date,buy_dom_indices,level_no
11A13,서북권,20220613,82.8155339805825,2
11000,서울,20220613,88.7950802584949,0
41A01,서해안권,20220613,94.2188879082083,1
36000,세종,20220613,89.1935483870968,0
A2000,수도권,20220613,90.8217925267834,0
31000,울산,20220613,87.7893518518518,0
28000,인천,20220613,92.2796035472092,0
A1000,전국,20220613,93.4015625,0
46000,전남,20220613,91.9879518072289,0
45000,전북,20220613,103.821656050955,0
50000,제주,20220613,94.2028985507246,0
26A02,중부산권,20220613,97.7710233029382,1
A2001,지방권,20220613,95.7674335010783,0
44000,충남,20220613,99.3613824192337,0
43000,충북,20220613,100.242013552759,0
A5000,5대광역시,20220606,91.6805671392827,0
A3000,6대광역시,20220606,91.8120952694545,0
A6000,8개도,20220606,99.6734871571615,0
A9000,9개도,20220606,95.832864694635,0
11A02,강남지역,20220606,93.2692307692308,1
11A01,강북지역,20220606,85.4228644283893,1
42000,강원,20220606,100.840807174888,0
41000,경기,20220606,91.7267861298581,0
48000,경남,20220606,101.288209606987,0
41A02,경부1권,20220606,92.2237860661506,1
41A03,경부2권,20220606,89.3101482326112,1
47000,경북,20220606,98.1075697211156,0
41A05,경원권,20220606,92.0814479638009,1
41A04,경의권,20220606,88.4259259259259,1
29000,광주,20220606,101.195559350982,0
27000,대구,20220606,77.5327771156138,0
30000,대전,20220606,93.3300876338851,0
11A11,도심권,20220606,89.4295302013423,2
11A15,동남권,20220606,94.8681732580038,2
41A06,동부1권,20220606,92.2164948453608,1
41A07,동부2권,20220606,100.669642857143,1
26A01,동부산권,20220606,96.953642384106,1
11A12,동북권,20220606,85.3571428571429,2
26000,부산,20220606,97.3716381418093,0
11A14,서남권,20220606,92.0405209840811,2
26A03,서부산권,20220606,96.9803370786517,1
11A13,서북권,20220606,83.3009708737864,2
11000,서울,20220606,89.4204711277882,0
41A01,서해안권,20220606,93.9761694616064,1
36000,세종,20220606,88.2258064516129,0
A2000,수도권,20220606,91.0765612751503,0
31000,울산,20220606,88.1365740740741,0
28000,인천,20220606,92.3056859676578,0
A1000,전국,20220606,93.653125,0
46000,전남,20220606,92.5301204819277,0
45000,전북,20220606,104.549590536852,0
50000,제주,20220606,91.5458937198068,0
26A02,중부산권,20220606,97.9736575481256,1
A2001,지방권,20220606,96.0160555954948,0
44000,충남,20220606,99.0984222389181,0
43000,충북,20220606,100.290416263311,0
A5000,5대광역시,20220530,91.8890742285238,0
A3000,6대광역시,20220530,92.0535616288003,0
A6000,8개도,20220530,99.4394862864606,0
A9000,9개도,20220530,95.9593971431785,0
11A02,강남지역,20220530,93.2692307692308,1
11A01,강북지역,20220530,86.9528261793455,1
42000,강원,20220530,100.448430493274,0
41000,경기,20220530,92.2387712357459,0
48000,경남,20220530,100.938864628821,0
41A02,경부1권,20220530,93.560872624912,1
41A03,경부2권,20220530,90.0228050171038,1
47000,경북,20220530,97.3771580345285,0
41A05,경원권,20220530,92.2322775263952,1
41A04,경의권,20220530,88.6574074074074,1
29000,광주,20220530,101.110162254483,0
27000,대구,20220530,77.4135876042908,0
30000,대전,20220530,94.0116845180136,0
11A11,도심권,20220530,91.1073825503356,2
11A15,동남권,20220530,95.1035781544256,2
41A06,동부1권,20220530,92.319587628866,1
41A07,동부2권,20220530,101.116071428571,1
26A01,동부산권,20220530,97.1523178807947,1
11A12,동북권,20220530,86.2987012987013,2
26000,부산,20220530,97.6161369193154,0
11A14,서남권,20220530,91.8596237337193,2
26A03,서부산권,20220530,96.9101123595506,1
11A13,서북권,20220530,86.5048543689321,2
11000,서울,20220530,90.1709401709402,0
41A01,서해안권,20220530,94.2630185348632,1
36000,세종,20220530,88.2258064516129,0
A2000,수도권,20220530,91.6448915599686,0
31000,울산,20220530,88.7152777777778,0
28000,인천,20220530,92.6708398539384,0
A1000,전국,20220530,93.9046875,0
46000,전남,20220530,92.7710843373494,0
45000,전북,20220530,104.686078252957,0
50000,제주,20220530,91.7874396135266,0
26A02,중부산권,20220530,98.4802431610942,1
A2001,지방권,20220530,95.977114785526,0
44000,충남,20220530,98.8730277986476,0
43000,충북,20220530,100.290416263311,0
A5000,5대광역시,20220523,91.930775646372,0
A3000,6대광역시,20220523,92.1084403468335,0
A6000,8개도,20220523,99.6734871571615,0
A9000,9개도,20220523,96.0353166123046,0
11A02,강남지역,20220523,94.1284779050737,1
11A01,강북지역,20220523,86.9528261793455,1
42000,강원,20220523,101.008968609865,0
41000,경기,20220523,92.1456830346754,0
48000,경남,20220523,100.742358078603,0
41A02,경부1권,20220523,92.8923293455313,1
41A03,경부2권,20220523,89.8232611174458,1
47000,경북,20220523,97.2775564409031,0
41A05,경원권,20220523,92.2322775263952,1
41A04,경의권,20220523,88.8888888888889,1
29000,광주,20220523,100.982066609735,0
27000,대구,20220523,77.4731823599523,0
30000,대전,20220523,93.9629990262902,0
11A11,도심권,20220523,90.7718120805369,2
11A15,동남권,20220523,96.5160075329567,2
41A06,동부1권,20220523,92.8350515463918,1
41A07,동부2권,20220523,100.446428571429,1
26A01,동부산권,20220523,97.6158940397351,1
11A12,동북권,20220523,86.2337662337662,2
26000,부산,20220523,97.6161369193154,0
11A14,서남권,20220523,92.2937771345876,2
26A03,서부산권,20220523,96.9803370786517,1
11A13,서북권,20220523,86.8932038834952,2
11000,서울,20220523,90.6087137794455,0
41A01,서해안권,20220523,94.1968225948808,1
36000,세종,20220523,87.741935483871,0
A2000,수도권,20220523,91.7428795401098,0
31000,울산,20220523,89.1782407407407,0
28000,인천,20220523,92.7751695357329,0
A1000,전국,20220523,94.0234375,0
46000,전남,20220523,93.3734939759036,0
45000,전북,20220523,106.505914467698,0
50000,제주,20220523,91.5458937198068,0
26A02,중부산권,20220523,98.0749746707193,1
A2001,지방권,20220523,96.1149053438773,0
44000,충남,20220523,98.3846731780616,0
43000,충북,20220523,100.726040658277,0
A5000,5대광역시,20220516,91.8056713928274,0
A3000,6대광역시,20220516,92.0425858851937,0
A6000,8개도,20220516,99.570091423596,0
A9000,9개도,20220516,96.0971769204814,0
11A02,강남지역,20220516,94.6399345335516,1
11A01,강북지역,20220516,86.8465788355291,1
42000,강원,20220516,101.121076233184,0
41000,경기,20220516,92.3842215499186,0
48000,경남,20220516,100.56768558952,0
41A02,경부1권,20220516,93.3849401829697,1
41A03,경부2권,20220516,90.3078677309008,1
47000,경북,20220516,97.0451527224436,0
41A05,경원권,20220516,92.4585218702866,1
41A04,경의권,20220516,88.6188271604938,1
29000,광주,20220516,101.024765157985,0
27000,대구,20220516,76.9368295589988,0
30000,대전,20220516,93.524829600779,0
11A11,도심권,20220516,91.1073825503356,2
11A15,동남권,20220516,97.5047080979284,2
41A06,동부1권,20220516,92.680412371134,1
41A07,동부2권,20220516,100.223214285714,1
26A01,동부산권,20220516,97.7483443708609,1
11A12,동북권,20220516,86.0714285714286,2
26000,부산,20220516,97.6976365118174,0
11A14,서남권,20220516,92.438494934877,2
26A03,서부산권,20220516,96.7696629213483,1
11A13,서북권,20220516,86.6990291262136,2
11000,서울,20220516,90.8171774025433,0
41A01,서해안권,20220516,94.5939982347749,1
36000,세종,20220516,87.9032258064516,0
A2000,수도권,20220516,91.9617193624249,0
31000,울산,20220516,89.4097222222222,0
28000,인천,20220516,92.9316640584246,0
A1000,전국,20220516,94.071875,0
46000,전남,20220516,92.8915662650602,0
45000,전북,20220516,106.187443130118,0
50000,제주,20220516,92.512077294686,0
26A02,중부산권,20220516,98.3282674772037,1
A2001,지방권,20220516,96.0070692547328,0
44000,충남,20220516,98.572501878287,0
43000,충북,20220516,100.726040658277,0
A5000,5대광역시,20220509,91.729218793439,0
A3000,6대광역시,20220509,92.1742948084733,0
A6000,8개도,20220509,99.1075315629081,0
A9000,9개도,20220509,95.4785738387133,0
11A02,강남지역,20220509,94.7013093289689,1
11A01,강북지역,20220509,87.0803229919252,1
42000,강원,20220509,100.616591928251,0
41000,경기,20220509,91.5987898533861,0
48000,경남,20220509,100.305676855895,0
41A02,경부1권,20220509,93.1386347642505,1
41A03,경부2권,20220509,89.4526795895097,1
47000,경북,20220509,96.3479415670651,0
41A05,경원권,20220509,92.7601809954751,1
41A04,경의권,20220509,88.3101851851852,1
29000,광주,20220509,100.811272416738,0
27000,대구,20220509,77.1752085816448,0
30000,대전,20220509,94.157740993184,0
11A11,도심권,20220509,91.1073825503356,2
11A15,동남권,20220509,96.939736346516,2
41A06,동부1권,20220509,92.319587628866,1
41A07,동부2권,20220509,99.7767857142857,1
26A01,동부산권,20220509,97.682119205298,1
11A12,동북권,20220509,86.4285714285714,2
26000,부산,20220509,97.2493887530562,0
11A14,서남권,20220509,92.9811866859624,2
26A03,서부산권,20220509,96.2078651685393,1
11A13,서북권,20220509,86.6990291262136,2
11000,서울,20220509,90.9631019387117,0
41A01,서해안권,20220509,92.7184466019418,1
36000,세종,20220509,88.5483870967742,0
A2000,수도권,20220509,91.6808204860204,0
31000,울산,20220509,89.1203703703704,0
28000,인천,20220509,93.8445487741262,0
A1000,전국,20220509,93.79375,0
46000,전남,20220509,93.3734939759036,0
45000,전북,20220509,104.868061874431,0
50000,제주,20220509,91.0628019323672,0
26A02,중부산권,20220509,97.6697061803445,1
A2001,지방권,20220509,95.7314881380302,0
44000,충남,20220509,98.1968444778362,0
43000,충북,20220509,100.435624394966,0
A5000,5대광역시,20220502,91.5137614678899,0
A3000,6대광역시,20220502,92.2511250137197,0
A6000,8개도,20220502,99.3252067914671,0
A9000,9개도,20220502,95.9790799685075,0
11A02,강남지역,20220502,94.0466448445172,1
11A01,강북지역,20220502,87.9940501487463,1
42000,강원,20220502,101.40134529148,0
41000,경기,20220502,92.4016755876193,0
48000,경남,20220502,100.524017467249,0
41A02,경부1권,20220502,92.1534130893737,1
41A03,경부2권,20220502,91.0490307867731,1
47000,경북,20220502,96.4475431606906,0
41A05,경원권,20220502,92.9864253393665,1
41A04,경의권,20220502,87.8472222222222,1
29000,광주,20220502,100.213492741247,0
27000,대구,20220502,77.3241954707986,0
30000,대전,20220502,93.1840311587147,0
11A11,도심권,20220502,91.9463087248322,2
11A15,동남권,20220502,97.0338983050847,2
41A06,동부1권,20220502,93.3505154639175,1
41A07,동부2권,20220502,100.446428571429,1
26A01,동부산권,20220502,97.682119205298,1
11A12,동북권,20220502,87.4675324675325,2
26000,부산,20220502,97.3308883455583,0
11A14,서남권,20220502,91.7510853835022,2
26A03,서부산권,20220502,96.2780898876404,1
11A13,서북권,20220502,87.2815533980583,2
11000,서울,20220502,91.0777569314155,0
41A01,서해안권,20220502,94.8367166813769,1
36000,세종,20220502,87.4193548387097,0
A2000,수도권,20220502,92.3144760909328,0
31000,울산,20220502,88.7731481481481,0
28000,인천,20220502,95.018257694314,0
A1000,전국,20220502,94.1,0
46000,전남,20220502,93.4939759036145,0
45000,전북,20220502,105.141037306642,0
50000,제주,20220502,90.0966183574879,0
26A02,중부산권,20220502,97.821681864235,1
A2001,지방권,20220502,95.7374790318716,0
44000,충남,20220502,98.9481592787378,0
43000,충북,20220502,99.9031945788964,0
A5000,5대광역시,20220425,91.4373088685015,0
A3000,6대광역시,20220425,91.9822192953573,0
A6000,8개도,20220425,99.2925555071833,0
A9000,9개도,20220425,95.2817455854235,0
11A02,강남지역,20220425,93.494271685761,1
11A01,강북지역,20220425,87.3140671483213,1
42000,강원,20220425,100.616591928251,0
41000,경기,20220425,90.9937165464277,0
48000,경남,20220425,100.502183406114,0
41A02,경부1권,20220425,91.027445460943,1
41A03,경부2권,20220425,89.7947548460661,1
47000,경북,20220425,97.4103585657371,0
41A05,경원권,20220425,93.5897435897436,1
41A04,경의권,20220425,88.0015432098765,1
29000,광주,20220425,100.170794192997,0
27000,대구,20220425,76.7878426698451,0
30000,대전,20220425,94.157740993184,0
11A11,도심권,20220425,90.4362416107383,2
11A15,동남권,20220425,96.0922787193974,2
41A06,동부1권,20220425,92.7835051546392,1
41A07,동부2권,20220425,100.669642857143,1
26A01,동부산권,20220425,96.2913907284768,1
11A12,동북권,20220425,86.8181818181818,2
26000,부산,20220425,97.0048899755501,0
11A14,서남권,20220425,91.4978292329957,2
26A03,서부산권,20220425,96.6292134831461,1
11A13,서북권,20220425,86.9902912621359,2
11000,서울,20220425,90.462789243277,0
41A01,서해안권,20220425,91.1297440423654,1
36000,세종,20220425,90,0
A2000,수도권,20220425,91.2072119153384,0
31000,울산,20220425,89.0046296296296,0
28000,인천,20220425,94.0271257172666,0
A1000,전국,20220425,93.56875,0
46000,전남,20220425,93.0722891566265,0
45000,전북,20220425,104.504094631483,0
50000,제주,20220425,90.0966183574879,0
26A02,중부산권,20220425,97.8216818642351,1
A2001,지방권,20220425,95.7344835849509,0
44000,충남,20220425,98.9481592787378,0
43000,충북,20220425,99.9515972894482,0
A5000,5대광역시,20220418,91.6041145398944,0
A3000,6대광역시,20220418,92.2236856547031,0
A6000,8개도,20220418,99.8966042664345,0
A9000,9개도,20220418,96.3361826566191,0
11A02,강남지역,20220418,93.5147299509001,1
11A01,강북지역,20220418,89.1202719932002,1
42000,강원,20220418,101.233183856502,0
41000,경기,20220418,92.5296718640912,0
48000,경남,20220418,100.960698689956,0
41A02,경부1권,20220418,92.9275158339198,1
41A03,경부2권,20220418,92.2177879133409,1
47000,경북,20220418,97.5099601593625,0
41A05,경원권,20220418,93.2880844645551,1
41A04,경의권,20220418,88.1172839506173,1
29000,광주,20220418,100.725875320239,0
27000,대구,20220418,76.7282479141836,0
30000,대전,20220418,95.5696202531646,0
11A11,도심권,20220418,91.2751677852349,2
11A15,동남권,20220418,96.0922787193974,2
41A06,동부1권,20220418,92.8350515463918,1
41A07,동부2권,20220418,100.223214285714,1
26A01,동부산권,20220418,95.1655629139073,1
11A12,동북권,20220418,88.7012987012987,2
26000,부산,20220418,96.5566422167889,0
11A14,서남권,20220418,91.534008683068,2
26A03,서부산권,20220418,96.6292134831461,1
11A13,서북권,20220418,89.126213592233,2
11000,서울,20220418,91.3591828225975,0
41A01,서해안권,20220418,93.9320388349515,1
36000,세종,20220418,91.2903225806452,0
A2000,수도권,20220418,92.4157303370786,0
31000,울산,20220418,89.3518518518519,0
28000,인천,20220418,94.5487741262389,0
A1000,전국,20220418,94.3703125,0
46000,전남,20220418,93.2530120481928,0
45000,전북,20220418,106.460418562329,0
50000,제주,20220418,92.0289855072464,0
26A02,중부산권,20220418,97.5683890577508,1
A2001,지방권,20220418,96.1628324946082,0
44000,충남,20220418,99.0984222389181,0
43000,충북,20220418,100.82284607938,0
A5000,5대광역시,20220411,91.4025576869613,0
A3000,6대광역시,20220411,91.9822192953573,0
A6000,8개도,20220411,99.7605572485851,0
A9000,9개도,20220411,96.161849060848,0
11A02,강남지역,20220411,93.3715220949263,1
11A01,강북지역,20220411,88.6102847428814,1
42000,강원,20220411,101.793721973094,0
41000,경기,20220411,92.3144053991157,0
48000,경남,20220411,101.288209606987,0
41A02,경부1권,20220411,92.1182266009852,1
41A03,경부2권,20220411,91.3055872291904,1
47000,경북,20220411,97.6427622841966,0
41A05,경원권,20220411,93.3634992458522,1
41A04,경의권,20220411,88.3873456790124,1
29000,광주,20220411,100.384286934244,0
27000,대구,20220411,76.6984505363528,0
30000,대전,20220411,95.0340798442064,0
11A11,도심권,20220411,89.0939597315436,2
11A15,동남권,20220411,96.4689265536723,2
41A06,동부1권,20220411,93.6082474226804,1
41A07,동부2권,20220411,99.7767857142857,1
26A01,동부산권,20220411,94.8344370860927,1
11A12,동북권,20220411,88.3766233766234,2
26000,부산,20220411,96.4343928280359,0
11A14,서남권,20220411,90.9913169319826,2
26A03,서부산권,20220411,94.9438202247191,1
11A13,서북권,20220411,89.0291262135922,2
11000,서울,20220411,91.0360642067959,0
41A01,서해안권,20220411,93.8658428949691,1
36000,세종,20220411,90.6451612903226,0
A2000,수도권,20220411,92.1446302586883,0
31000,울산,20220411,89.1782407407407,0
28000,인천,20220411,94.1575378195097,0
A1000,전국,20220411,94.15,0
46000,전남,20220411,93.3734939759036,0
45000,전북,20220411,105.277525022748,0
50000,제주,20220411,91.5458937198068,0
26A02,중부산권,20220411,98.7335359675785,1
A2001,지방권,20220411,95.9890965732087,0
44000,충남,20220411,98.3846731780616,0
43000,충북,20220411,100.387221684414,0
A5000,5대광역시,20220404,91.5971643035863,0
A3000,6대광역시,20220404,91.8505103720777,0
A6000,8개도,20220404,99.5102307357423,0
A9000,9개도,20220404,95.7794398830278,0
11A02,강남지역,20220404,92.962356792144,1
11A01,강북지역,20220404,88.4402889927752,1
42000,강원,20220404,101.961883408072,0
