region_cd,region_nm,research_date,deal_obj,all_area,age01_area,age02_area,age04_area,age05_area,age06_area,age07_area
11140,중구,202304,06,5354.1866,194.783,627.62,712.44,857.6373,620.84,493.02
51780,철원군,202305,07,8729.022,75.12,1757.38,2624.19,1166.3,490.91,84.8569
51190,태백시,202305,07,2877.3983,136.5626,418.642,671.1932,637.1199,59.7954,70.48
51210,속초시,202305,07,7871.735,218.925,1813.3324,2132.7774,1513.3224,414.8825,124.6866
41310,구리시,202305,07,6927.4268,334.1917,2172.3651,1057.7254,773.9667,469.5955,0
41273,단원구,202305,07,17555.8305,877.114,5520.942,4411.6988,1396.6685,544.7373,59.5637
41285,일산동구,202305,07,14985.5886,457.27,3537.7229,3169.328,2175.391,1194.8773,35.1
41430,의왕시,202305,07,8258.4374,0,2650.3545,2411.7924,978.2883,660.1976,0
41250,동두천시,202305,07,4437.9743,0,686.7349,1704.286,736.1884,408.71,134.747
41271,상록구,202305,07,8535.9074,142.822,2118.033,2369.9923,1152.5495,665.1843,84.92
41287,일산서구,202305,07,17386.701,1124.4421,4144.8393,4483.5887,2573.2058,1115.7639,95.5001
41390,시흥시,202305,07,45694.8281,1645.1775,13871.1753,9726.4345,5683.6515,1617.4217,214.5638
44200,아산시,202305,07,29640.8301,1743.1643,6531.9691,6933.4561,3719.0416,1867.7433,310.579
45111,완산구,202305,07,29900.7093,1150.9844,5138.6054,6238.0913,5069.7983,2480.2804,357.37
44210,서산시,202305,07,11310.7923,901.9865,2465.9963,2082.2742,1513.9058,1066.4504,230.4524
44710,금산군,202305,07,807.374,0,216.81,194.098,134.45,0,83.396
44230,논산시,202305,07,3873.636,128.361,956.5339,706.5222,1005.6736,218.464,0
44180,보령시,202305,07,4965.7357,355.22,1149.9559,1417.016,771.9051,124.25,0
44250,계룡시,202305,07,2918.6478,125.58,118.0189,600.105,933.4209,395.276,174.96
48880,거창군,202305,07,1875.3558,84.1059,223.8348,702.4858,121.9517,448.875,0
48890,합천군,202305,07,657.137,112.1,223.67,59.99,146.847,0,0
48860,산청군,202305,07,468.3034,0,59.963,59.85,168.7082,119.9322,0
48170,진주시,202305,07,24577.9989,1091.1692,7092.4573,6148.2403,2977.8977,1355.5101,0
48220,통영시,202305,07,7474.0344,432.4586,1360.7206,1996.022,963.9012,337.72,169.9
48870,함양군,202305,07,745.3699,84.76,218.5346,0,155.608,133.17,0
48330,양산시,202305,07,25955.1448,1224.9746,7390.8454,5537.6297,3460.2918,1783.225,472.24
31110,중구,202305,07,18790.925,815.0152,6923.798,3736.995,1748.4985,415.4691,130.3719
50130,서귀포시,202305,07,3570.3855,161.9676,907.3885,614.1315,740.5917,177.9143,0
45720,진안군,202305,07,444.83,0,84.46,131.62,0,0,0
45113,덕진구,202305,07,36170.466,1456.9797,9627.8636,7041.3345,3685.2433,1978.5586,552.643
45740,장수군,202305,07,71.5277,0,0,0,0,0,0
41173,동안구,202305,07,17552.2721,475.363,6779.4497,2695.1575,1555.3303,665.282,119.9087
41135,분당구,202305,07,35436.68864,522.1336,12034.4708,5810.2972,2144.1639,1708.3638,126.2
41150,의정부시,202305,07,22105.181,1228.2233,5877.0894,4882.4143,3032.1263,1867.9424,0
31710,울주군,202305,07,12759.1373,119.9493,3023.9005,3622.2303,1728.7366,599.349,141.68
46870,영광군,202305,07,625.9937,29.98,229.781,84.7644,84.7355,196.7328,0
46880,장성군,202305,07,244.2482,49.86,59.76,0,0,84.9782,0
41190,부천시,202305,07,30788.3177,1328.045,9262.8782,6695.6988,3971.5433,929.6418,611.9385
46810,강진군,202305,07,771.5272,59.92,254.4932,59.7916,0,169.9818,84.8116
51750,영월군,202305,07,1118.1446,0,497.7343,263.1781,0,49.96,0
51720,홍천군,202305,07,1373.5281,0,198.6917,270.8947,311.1297,229.5962,59.9747
26350,해운대구,202305,07,25979.7236,1047.8864,7734.9011,4548.042,3262.6758,1141.0198,314.0355
47820,청도군,202305,07,944.2408,59.939,349.2652,143.9381,59.512,56.76,0
48129,진해구,202305,07,10249.8339,667.4991,2183.542,1993.8081,1578.4771,583.759,144.733
44150,공주시,202305,07,3872.985,327.7663,446.4749,930.3836,632.0608,210.5998,139.956
27230,북구,202305,07,27389.3562,1168.9151,7918.32,6878.9126,3829.9887,1463.1624,142.6694
28185,연수구,202305,07,40595.7286,1847.6063,12587.3454,7950.5914,3795.0738,1816.7417,84.94
27290,달서구,202305,07,37383.6546,1647.7562,11169.0757,7917.6609,4533.4136,1760.8182,183.0244
28237,부평구,202305,07,24669.4958,1165.3955,6201.834,6276.3633,3824.5166,1435.7325,295.7425
47230,영천시,202305,07,4813.0224,233.9783,279.5962,1432.0733,825.716,1068.0799,49.79
47280,문경시,202305,07,1326.386,80.45,376.0429,112.445,273.32,144.952,73.768
41820,가평군,202305,07,980.5602,0,0,201.0532,234.97,0,84.3
29110,동구,202305,07,9920.3251,344.7019,2700.2572,1965.9895,1541.3314,1101.1319,59.9377
30200,유성구,202305,07,30842.6057,1259.9469,11232.3361,5158.0609,4035.2156,897.8344,305.3772
31000,울산,202305,07,92912.3768,4108.1731,29079.8298,20007.9199,10220.4755,3114.6739,1078.5167
45180,정읍시,202305,07,6337.1937,302.861,1697.5888,1776.8919,588.8192,200.56,0
45210,김제시,202305,07,2756.9018,221.512,145.2422,885.6873,597.0994,309.6101,0
46780,보성군,202305,07,450.4032,0,0,84.49,132.965,83.115,0
46720,곡성군,202305,07,446.789,216.6535,0,152.4441,0,77.6914,0
51170,동해시,202305,07,5311.5645,144.463,680.962,1442.0869,671.4432,360.3859,273.9288
41465,수지구,202305,07,44499.8219,680.342,15019.7152,8023.0198,4530.7389,3570.3176,0
11350,노원구,202305,07,16015.3107,920.73,5559.0121,2314.9131,1906.949,567.6023,0
11290,성북구,202305,07,15416.3704,647.7583,5342.989,2817.4603,1571.23,580.61,0
11000,서울,202305,07,274427.5913,7903.6693,86595.9173,47863.9594,27829.5005,14892.4049,4359.0643
11680,강남구,202305,07,21548.1838,510.4704,4439.3594,3292.2128,1447.8531,1132.9755,916.6809
11710,송파구,202305,07,27866.9466,251.82,7976.3027,4935.6947,2989.535,3085.3806,0
11740,강동구,202305,07,18579.4007,201.19,3673.8718,2561.8491,1651.4682,1316.813,2728.0432
27110,중구,202305,07,7312.852,398.8125,3456.9284,1381.514,639.9585,239.691,0
26410,금정구,202305,07,12372.2426,204.8858,4210.244,2163.1659,1884.7728,460.2617,0
26320,북구,202305,07,17778.2838,589.6202,4576.8497,4781.3839,2492.2188,988.4528,84.69
47900,예천군,202305,07,2946.5214,169.6975,1439.8683,377.706,314.7938,74.97,84.949
47840,성주군,202305,07,581.084,0,154.8545,229.29,59.98,67.085,0
44131,동남구,202305,07,21572.2027,678.9615,3562.3781,5073.1656,4483.404,1562.0625,503.158
43770,음성군,202305,07,5147.6763,84.9845,780.863,1398.0938,881.8296,388.54,389.9369
44000,충남,202305,07,153508.7001,7103.3831,31312.7395,34486.2419,24563.6591,8822.6477,3210.5862
28260,서구,202305,07,51017.9561,2666.198,12669.3373,9899.4732,5695.6532,2608.5122,0
27200,남구,202305,07,4476.5981,134.3783,518.4763,1606.8441,664.3463,435.8654,0
47250,상주시,202305,07,3553.9915,0,957.6675,765.7598,699.9303,162.4603,0
46900,진도군,202305,07,42.4962,0,0,0,0,0,0
46910,신안군,202305,07,0,0,0,0,0,0,0
41610,광주시,202305,07,11179.8687,254.6626,1989.2793,3617.4774,1612.6658,744.6643,0
51150,강릉시,202305,07,8454.8706,475.553,1443.6252,2692.4386,1816.1784,288.485,43.2
29200,광산구,202305,07,29198.8737,1599.7547,8273.8841,6502.7131,3934.5621,1004.1192,169.7
29140,서구,202305,07,22989.7291,1380.6828,5774.9638,5786.6406,2736.7514,1602.6464,119.97
29170,북구,202305,07,33693.3366,1682.1183,8743.1495,7032.9755,4247.9785,1344.0829,549.1105
46130,여수시,202305,07,11401.3516,639.5317,1798.2725,2427.1549,2210.5371,910.5462,450.4289
46000,전남,202305,07,89959.2924,5885.766,18876.0446,19128.8375,13713.1565,5325.4919,2578.539
46170,나주시,202305,07,6984.1892,244.83,2320.1203,1275.063,811.4925,392.2786,59.9994
43000,충북,202305,07,132312.6751,4896.3931,30024.8145,29180.0111,16331.4722,7932.1221,9001.2904
41290,과천시,202305,07,3695.0656,59.92,527.457,1144.781,139.8096,144.939,0
44270,당진시,202305,07,8554.4012,144.888,1453.1797,2293.7331,1333.311,292.933,314.1924
44770,서천군,202305,07,876.9931,0,125.0019,84.9873,119.8694,147.7104,229.6646
48240,사천시,202305,07,7396.0176,464.0898,826.2027,2522.6569,1409.6366,583.7321,55.5026
48730,함안군,202305,07,3028.9946,168.0435,412.7121,905.2833,780.8214,116.595,47.66
48740,창녕군,202305,07,1448.9044,0,201.4416,324.3317,576.21,47.5003,0
41463,기흥구,202305,07,36650.1198,1636.0683,11568.6935,7796.9483,4593.5027,2015.8465,0
11650,서초구,202305,07,14800.1265,187.2741,4212.1733,3858.4066,799.495,390.35,0
11500,강서구,202305,07,11648.2969,410.62,4279.924,1640.4106,1542.5173,481.98,84.97
26470,연제구,202305,07,12736.6269,508.3092,4357.9243,2743.1775,838.2007,890.2225,0
26710,기장군,202305,07,11484.9539,578.6617,2941.2315,2050.2156,887.8386,724.0557,0
26290,남구,202305,07,17593.0414,538.894,5560.8662,2873.5497,2770.0229,1114.0667,321.2398
27000,대구,202305,07,158768.6149,5610.6582,47543.6576,34130.232,20502.8847,6946.4625,2384.8213
43720,보은군,202305,07,1525.6886,0,146.909,316.9206,113.609,229.7416,369.7702
43112,서원구,202305,07,24274.5683,1170.0366,5258.4501,4216.3785,3781.6261,1697.9639,322.925
28110,중구,202305,07,12914.5466,1097.7154,3271.9633,2229.5344,1467.3939,823.2201,84.7363
41650,포천시,202305,07,5092.012,194.575,830.2386,1722.5504,1080.2328,280.736,53.008
41800,연천군,202305,07,907.7994,53.11,74.9635,251.6269,528.099,0,0
30230,대덕구,202305,07,8873.9557,519.8637,1851.0814,2403.6452,1573.3911,520.768,0
30140,중구,202305,07,8747.5091,336.768,1490.0305,2513.915,1044.9671,947.853,0
46150,순천시,202305,07,21301.1418,1406.9953,5794.594,4636.2696,2784.3485,815.9036,119.8
45130,군산시,202305,07,30848.5462,1787.9451,4529.0132,8982.736,4426.7927,2535.7772,759.8208
41000,경기,202305,07,811583.82284,33314.3873,241911.8877,169388.1973,92702.2987,42164.1773,8763.309
41117,영통구,202305,07,38031.4927,1650.7464,16121.007,6395.696,2115.9161,1288.8103,305.4082
51790,화천군,202305,07,338.2183,0,0,111.8671,84.74,37.637,0
43111,상당구,202305,07,18675.1265,406.7755,5202.9227,4431.4681,2436.6429,1200.695,452.7684
51820,고성군,202305,07,1060.3763,84.9721,0,254.4299,408.455,81.4465,0
41410,군포시,202305,07,12567.9972,648.44,4036.5884,2425.4701,1517.577,439.074,59.94
41360,남양주시,202305,07,39671.0476,1233.6998,9015.0085,8545.7654,5889.335,2372.1148,326.9519
44810,예산군,202305,07,3298.8688,0,466.4404,698.6597,638.2959,586.9921,165.42
44825,태안군,202305,07,1975.2785,89.87,134.836,289.112,624.685,357.6995,0
48850,하동군,202305,07,397.3254,84.8312,0,84.8312,0,0,0
48310,거제시,202305,07,10669.9198,701.1627,2429.9949,2556.345,1204.7957,443.6087,423.8017
11230,동대문구,202305,07,10619.9407,616.37,3815.0471,1699.655,992.83,489.2558,0
11215,광진구,202305,07,4842.0317,402.71,1887.575,388.11,154.98,483.7916,0
26140,서구,202305,07,4611.5224,65.2855,1408.2949,1275.4253,1033.7361,59.89,0
26500,수영구,202305,07,9564.4822,403.431,2489.7673,2110.6646,1408.6024,437.0469,101.59
48000,경남,202305,07,209010.0083,10521.7309,48731.6916,47702.355,28987.3085,12098.788,2992.005
43740,영동군,202305,07,1198.6524,84.98,204.856,321.1059,243.9664,124.1445,49.81
43130,충주시,202305,07,17239.4615,794.8316,3556.2877,4526.0917,1969.4604,1270.7782,319.56
27260,수성구,202305,07,30746.7246,341.1923,9177.2531,5550.6776,3391.4624,1402.3683,134.568
47150,김천시,202305,07,7848.759,366.5969,2213.5687,1207.2298,1453.5445,490.0144,144.73
47210,영주시,202305,07,4521.38,176.222,890.062,1003.7088,735.5809,617.5199,84.9197
41630,양주시,202305,07,19417.9112,1354.9584,4394.9503,4539.2936,3357.7241,1437.6716,0
41670,여주시,202305,07,5152.3985,238.788,697.9402,1366.3973,909.4876,328.6141,59.469
29000,광주,202305,07,108985.1636,5518.4077,29146.5561,24445.7328,13615.2582,5878.3353,1128.1662
45710,완주군,202305,07,5909.054,129.8255,1427.6866,1508.7297,765.0763,552.4287,59.9604
45190,남원시,202305,07,2716.6245,59.9872,439.4477,807.7184,467.528,312.3914,84.95
36110,세종시,202305,07,38113.07,1141.4421,11442.5916,7506.0901,4730.8762,1461.4624,532.4128
46820,해남군,202305,07,1892.3566,203.2241,343.901,388.8773,465.1247,52.17,0
51230,삼척시,202305,07,2110.1064,204.1894,179.745,493.587,778.46,115.3,0
51800,양구군,202305,07,725.663,59.4,191.995,314.068,0,0,0
41220,평택시,202305,07,47019.7899,3702.4439,14300.0087,9794.7171,4736.87,1534.2473,294.0482
41210,광명시,202305,07,16669.1459,623.0897,5360.7808,2454.9479,1456.5347,366.359,2785.9669
44760,부여군,202305,07,360.33,0,0,228.3624,46.98,0,0
48840,남해군,202305,07,375.1976,0,157.7027,76.47,59.85,0,81.1749
48270,밀양시,202305,07,5329.2391,398.9693,1137.5303,939.6857,1168.6536,99.63,782.8498
41450,하남시,202305,07,23047.9701,246.438,5466.6063,5502.8604,2738.7558,2502.2415,0
11110,종로구,202305,07,2679.2941,131.4759,158.932,357.642,887.1243,390.2176,0
11410,서대문구,202305,07,9031.9845,318.05,3121.1912,1353.7118,723.348,281.4182,0
26170,동구,202305,07,3817.1496,308.2195,1541.8705,448.3464,452,268.0608,0
47850,칠곡군,202305,07,7409.7049,179.8375,1581.1645,1667.1823,833.1621,316.457,0
43114,청원구,202305,07,14732.1051,730.5574,4160.0172,3441.4574,1678.2499,451.774,159.01
43800,단양군,202305,07,810.0579,0,50.4,288.615,82.77,207.365,0
43150,제천시,202305,07,9670.2886,378.2838,1869.6929,2647.3258,1590.0856,568.1593,262.99
28140,동구,202305,07,4165.1827,282.399,364.2,1226.274,770.551,375.473,0
47190,구미시,202305,07,37506.8062,1869.9412,12483.4588,7192.8212,3711.5766,960.767,195.52
47130,경주시,202305,07,12808.9178,310.7771,2119.9951,3632.2351,2180.1878,652.085,59.99
51000,강원,202305,07,117670.7889,4228.3822,26615.3638,28106.1404,19097.0901,6691.4024,2273.116
30170,서구,202305,07,28285.0043,1259.1176,8504.6346,5403.3587,4117.1189,1238.2046,144.22
31170,동구,202305,07,13227.3222,713.3665,3103.1883,3301.924,1129.79,369.6111,298.516
45790,고창군,202305,07,607.8807,0,0,280.3889,144.9246,83.2272,0
36000,세종,202305,07,38113.07,1141.4421,11442.5916,7506.0901,4730.8762,1461.4624,532.4128
41131,수정구,202305,07,6920.5624,144.8,2463.8261,1172.91,918.9708,297.782,0
46840,무안군,202305,07,5458.5387,322.9294,1219.3354,927.748,713.1063,253.387,117.3148
46230,광양시,202305,07,13262.9822,751.085,2484.7322,3260.3419,2125.9013,693.4041,133.17
51770,정선군,202305,07,5422.082,53.4893,829.8961,1931.5721,1040.2014,166.7519,0
41281,덕양구,202305,07,25606.9801,566.33,7189.3823,6128.4458,3152.6506,1792.5147,0
45000,전북,202305,07,136305.6822,5648.5226,26842.497,32413.97,19589.024,9783.5377,2438.2305
44800,홍성군,202305,07,4104.3784,80.9663,870.2106,1248.0724,577.3312,124.473,316.8
48250,김해시,202305,07,47917.0588,2390.6755,9963.1542,11317.7655,5007.8543,2816.5745,324.936
11200,성동구,202305,07,12296.4633,310.27,5997.3193,1968.399,713.132,369.775,84.5402
11560,영등포구,202305,07,14452.9786,480.711,4811.0701,3472.4048,1162.7396,259.1848,64.08
48121,의창구,202305,07,10117.7627,397.8811,3177.2125,1953.0023,1718.2957,166.61,0
47760,영양군,202305,07,0,0,0,0,0,0,0
43760,괴산군,202305,07,184.7416,0,84.9577,0,0,0,39.8
28710,강화군,202305,07,925.7358,0,63.45,169.9102,348.2472,84.9942,0
47730,의성군,202305,07,310.73,0,184.17,70.67,0,0,0
47113,북구,202305,07,26562.14265,1336.1068,6553.8095,6145.615,3398.55775,2001.4891,310.01
51130,원주시,202305,07,41931.5466,2251.1833,10624.8212,10248.616,5432.6658,2153.0545,637.9746
28720,옹진군,202305,07,0,0,0,0,0,0,0
46110,목포시,202305,07,19340.6365,1462.9298,3234.2433,3823.8477,2828.7898,1250.0492,1118.7287
45750,임실군,202305,07,587.9526,0,124.9263,59.4,238.38,59.4,65.5263
